id,image,title,description,runtimeStr,genres,genreList,contentRating,imDbRating,imDbRatingVotes,metacriticRating,plot,stars,starList 
tt1601791,https://imdb-api.com/images/original/nopicture.jpg,Aa Intlo,(2009),,Horror,"[{'key': 'Horror', 'value': 'Horror'}]",,5.4,38,,,"Chinna, Vinod Kumar, Flora Saini, Devan","[{'id': 'tt1601791', 'name': 'Chinna'}, {'id': 'tt1601791', 'name': 'Vinod Kumar'}, {'id': 'tt1601791', 'name': 'Flora Saini'}, {'id': 'tt1601791', 'name': 'Devan'}]"
tt3876082,https://m.media-amazon.com/images/M/MV5BMTY1Mjk0ODA0Nl5BMl5BanBnXkFtZTgwOTk5NDcyMjE@._V1_Ratio0.6837_AL_.jpg,Aa Gaye Munde U.K. De,(2014),132 min,"Comedy, Romance","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Romance', 'value': 'Romance'}]",Not Rated,5.6,245,,A romantic comedy set in the lush fields of Punjab and the beautiful city of Chandigarh - Aa Gaye Munde U.K. De is a sequel to the earlier blockbuster Munde U.K. De also Directed by the Doyen of Punjabi cinema - Manmohan Singh.,"Manmohan Singh, Jimmy Shergill, Neeru Bajwa, Guggu Gill, Om Puri","[{'id': 'tt3876082', 'name': 'Manmohan Singh'}, {'id': 'tt3876082', 'name': 'Jimmy Shergill'}, {'id': 'tt3876082', 'name': 'Neeru Bajwa'}, {'id': 'tt3876082', 'name': 'Guggu Gill'}, {'id': 'tt3876082', 'name': 'Om Puri'}]"
tt5896934,https://m.media-amazon.com/images/M/MV5BYTQzYWNlMmItMzFjYS00N2Y4LTg4MzItZWM4NDk5NTJkZmIzL2ltYWdlXkEyXkFqcGdeQXVyNzA3ODYxODY@._V1_Ratio0.6837_AL_.jpg,Aa Gaya Hero,(2017),123 min,Action,"[{'key': 'Action', 'value': 'Action'}]",,2.4,374,,"ACP Ravindra Varma, a fearless and sincere police officer, is called to nab terrorist Milind Shinde, who has political backing.","Dipankar Senapati, Govinda, Richa Sharma, Poonam Pandey, Sweta Sharma","[{'id': 'tt5896934', 'name': 'Dipankar Senapati'}, {'id': 'tt5896934', 'name': 'Govinda'}, {'id': 'tt5896934', 'name': 'Richa Sharma'}, {'id': 'tt5896934', 'name': 'Poonam Pandey'}, {'id': 'tt5896934', 'name': 'Sweta Sharma'}]"
tt0225013,https://m.media-amazon.com/images/M/MV5BYWZiYzI4MzQtNGM0ZS00OWJmLWI1Y2YtNGIyODBlNWYxNmEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_Ratio0.6837_AL_.jpg,Aa Gale Lag Jaa,(1994),158 min,"Mystery, Romance","[{'key': 'Mystery', 'value': 'Mystery'}, {'key': 'Romance', 'value': 'Romance'}]",Not Rated,4.6,127,,"Preeti, a wealthy woman, is in an intimate relationship with Prem, but her father disapproves and devises a plan that leads to their breakup. Years later, Preeti is reunited with Prem in a completely different situation.","Hamid Ali, Jugal Hansraj, Urmila Matondkar, Paresh Rawal, Ishrat Ali","[{'id': 'tt0225013', 'name': 'Hamid Ali'}, {'id': 'tt0225013', 'name': 'Jugal Hansraj'}, {'id': 'tt0225013', 'name': 'Urmila Matondkar'}, {'id': 'tt0225013', 'name': 'Paresh Rawal'}, {'id': 'tt0225013', 'name': 'Ishrat Ali'}]"
tt0177473,https://m.media-amazon.com/images/M/MV5BYzA4MWFiM2EtN2U5Mi00MTQ1LThhZjQtMTA2MzMzMWFjZTEzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.7041_AL_.jpg,"Come, Embrace Me",(1973),148 min,"Action, Drama, Romance","[{'key': 'Action', 'value': 'Action'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",,7.2,391,,"Preeti lives a wealthy lifestyle in Bombay along with her widower dad, Heerachand, and is a medical student. While on a trip to Simla, she meets and falls in love with a Casanova, Prem, and... See full summary","Manmohan Desai, Shashi Kapoor, Sharmila Tagore, Shatrughan Sinha, Om Prakash","[{'id': 'tt0177473', 'name': 'Manmohan Desai'}, {'id': 'tt0177473', 'name': 'Shashi Kapoor'}, {'id': 'tt0177473', 'name': 'Sharmila Tagore'}, {'id': 'tt0177473', 'name': 'Shatrughan Sinha'}, {'id': 'tt0177473', 'name': 'Om Prakash'}]"
tt7222944,https://m.media-amazon.com/images/M/MV5BZjY3YTRkYTktMjM2Yi00MWYyLTg3YTctMmM3Yzc2NjFiZDNhXkEyXkFqcGdeQXVyMzU0ODc1MTQ@._V1_Ratio0.6837_AL_.jpg,Aa Eradu Varshagalu,(2017),126 min,"Drama, Romance","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",Not Rated,8.1,18,,A couple who struggle to keep their relationship under wraps are forced to deal with situations where their bond gets exposed and changes are bound to occur.,"B. Madhusudhan, Renuk Mathode, Ameeta Kulal, Raksha Holla","[{'id': 'tt7222944', 'name': 'B. Madhusudhan'}, {'id': 'tt7222944', 'name': 'Renuk Mathode'}, {'id': 'tt7222944', 'name': 'Ameeta Kulal'}, {'id': 'tt7222944', 'name': 'Raksha Holla'}]"
tt22883640,https://imdb-api.com/images/original/nopicture.jpg,Aa Dôyamaru,(1954),49 min,,,,,,,,"Shigehiro Ozawa, Jun Usami, Kaoru Nakano, Kunio Hara, Toshiko Fujita","[{'id': 'tt22883640', 'name': 'Shigehiro Ozawa'}, {'id': 'tt22883640', 'name': 'Jun Usami'}, {'id': 'tt22883640', 'name': 'Kaoru Nakano'}, {'id': 'tt22883640', 'name': 'Kunio Hara'}, {'id': 'tt22883640', 'name': 'Toshiko Fujita'}]"
tt11234494,https://m.media-amazon.com/images/M/MV5BZDQ1NGQxODktNzQ4Zi00OGQzLThmNGEtNDc4MGVmYWU0ZjZmXkEyXkFqcGdeQXVyNjkwOTg4MTA@._V1_Ratio0.6837_AL_.jpg,Aa Drushya,(2019),,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,6.8,40,,"Surya Tejas, a retired policeman, narrates the details of a case that he investigated years ago to a former colleague's son. In the process, he reveals what really happened on the day of the crime.","Shivaganesh, Chaitra Achar, Ramesh Bhat, Achyuth Kumar, V. Ravichandran","[{'id': 'tt11234494', 'name': 'Shivaganesh'}, {'id': 'tt11234494', 'name': 'Chaitra Achar'}, {'id': 'tt11234494', 'name': 'Ramesh Bhat'}, {'id': 'tt11234494', 'name': 'Achyuth Kumar'}, {'id': 'tt11234494', 'name': 'V. Ravichandran'}]"
tt0247907,https://m.media-amazon.com/images/M/MV5BZGVkNTQyNzMtNDM4ZS00MDMyLWIwMDQtZTkwYzNkZjgzN2VmXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_Ratio1.0714_AL_.jpg,Aa Divasom,(1982),130 min,,,Not Rated,6.1,23,,"When an honest doctor tries to stop a burglary, his entire family is killed. Balachandra, a fierce police officer, comes to his rescue and helps him fight for justice.","M. Mani, Sukumaran, Mohanlal, Mammootty, Jagathy Sreekumar","[{'id': 'tt0247907', 'name': 'M. Mani'}, {'id': 'tt0247907', 'name': 'Sukumaran'}, {'id': 'tt0247907', 'name': 'Mohanlal'}, {'id': 'tt0247907', 'name': 'Mammootty'}, {'id': 'tt0247907', 'name': 'Jagathy Sreekumar'}]"
tt3169652,https://m.media-amazon.com/images/M/MV5BMzBkZTc1NGItN2ZhNi00ZmRkLTg3NzItOTliMTczNzUwNjViXkEyXkFqcGdeQXVyMzU0ODc1MTQ@._V1_Ratio0.6837_AL_.jpg,Aa Dinagalu,(2007),136 min,"Crime, Drama, Romance","[{'key': 'Crime', 'value': 'Crime'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",,8.4,307,,"Based on the non-fictional novel ""Dadagiri Dinagalu"", an affluent youth is dragged into the 1980s Bangalore underworld to save his love from his conspiring father.","K.M. Chaitanya, Chethan Kumar, Archana Shastry, Sharath Lohitashwa, Ashish Vidyarthi","[{'id': 'tt3169652', 'name': 'K.M. Chaitanya'}, {'id': 'tt3169652', 'name': 'Chethan Kumar'}, {'id': 'tt3169652', 'name': 'Archana Shastry'}, {'id': 'tt3169652', 'name': 'Sharath Lohitashwa'}, {'id': 'tt3169652', 'name': 'Ashish Vidyarthi'}]"
tt1372681,https://m.media-amazon.com/images/M/MV5BMTM3MmE4Y2ItYzE1Zi00NjkxLTk5ZjUtMzBmNDkyYzcwNDRmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.6837_AL_.jpg,Aa Dekhen Zara,(2009),117 min,"Action, Sci-Fi, Thriller","[{'key': 'Action', 'value': 'Action'}, {'key': 'Sci-Fi', 'value': 'Sci-Fi'}, {'key': 'Thriller', 'value': 'Thriller'}]",Not Rated,5.2,923,,"A photographer has nothing going for him, until he inherits a camera that has the ability to predict the future. In the process, he gains dangerous enemies who wants his camera for illicit goals.","Jehangir Surti, Neil Nitin Mukesh, Mukesh Agrohari, Bipasha Basu, Biswajeet Chatterjee","[{'id': 'tt1372681', 'name': 'Jehangir Surti'}, {'id': 'tt1372681', 'name': 'Neil Nitin Mukesh'}, {'id': 'tt1372681', 'name': 'Mukesh Agrohari'}, {'id': 'tt1372681', 'name': 'Bipasha Basu'}, {'id': 'tt1372681', 'name': 'Biswajeet Chatterjee'}]"
tt0257356,https://m.media-amazon.com/images/M/MV5BNTI5ZmNlYjgtZGNjMS00ZWQyLWJlYzItZDZkZmNhNmVmMTIxXkEyXkFqcGdeQXVyMTMzMjUyNA@@._V1_Ratio0.6837_AL_.jpg,Aa Chithrasalabham Parannotte,(1970),,,,,,,,,"P. Balthasar, Alummoodan, Bahadur, Adoor Bhasi, Nellikode Bhaskaran","[{'id': 'tt0257356', 'name': 'P. Balthasar'}, {'id': 'tt0257356', 'name': 'Alummoodan'}, {'id': 'tt0257356', 'name': 'Bahadur'}, {'id': 'tt0257356', 'name': 'Adoor Bhasi'}, {'id': 'tt0257356', 'name': 'Nellikode Bhaskaran'}]"
tt9085386,https://m.media-amazon.com/images/M/MV5BNDFlZjhkNGYtMWJjMS00NzdlLWEzNzktNTM4ODhhZGMwN2I2XkEyXkFqcGdeQXVyNjQyMTkzODc@._V1_Ratio0.7245_AL_.jpg,Aa Chhe Aapni Dosti Unlimited Yaar,(2018),142 min,"Drama, Romance","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",,,,,"ABHI, aged 29, is ready to join his duty as a Collector with the mix feelings of satisfaction and dissatisfaction. Satisfaction, As he had achieved all in his life today what his father ... See full summary","Shankar Rabari, Sunil Vishrani, Hitesh Kumar, Vidhi Shah, Vijay Desai","[{'id': 'tt9085386', 'name': 'Shankar Rabari'}, {'id': 'tt9085386', 'name': 'Sunil Vishrani'}, {'id': 'tt9085386', 'name': 'Hitesh Kumar'}, {'id': 'tt9085386', 'name': 'Vidhi Shah'}, {'id': 'tt9085386', 'name': 'Vijay Desai'}]"
tt14022026,https://m.media-amazon.com/images/M/MV5BZjNjMzFkYWUtMGY0Yi00MmFhLWEyZmMtZGQ4ZGFmYjE4Zjg4XkEyXkFqcGdeQXVyMTI5Mjk2ODI0._V1_Ratio0.6837_AL_.jpg,Aa Bhi Ja O Piya,(2022),102 min,"Family, Romance","[{'key': 'Family', 'value': 'Family'}, {'key': 'Romance', 'value': 'Romance'}]",,9.8,1354,,"Kaushal owns his own nursery in Jharkhand village meets Kalpana, a city girl belonging to an army family is on a research tour. Feelings develop between them but circumstances force them to rethink if they are actually made for each other.","Rajesh Harivansh Mishra, Sanjeeb Dasgupta, Pooja Ghosh, Richa Kalra, Smriti Kashyap","[{'id': 'tt14022026', 'name': 'Rajesh Harivansh Mishra'}, {'id': 'tt14022026', 'name': 'Sanjeeb Dasgupta'}, {'id': 'tt14022026', 'name': 'Pooja Ghosh'}, {'id': 'tt14022026', 'name': 'Richa Kalra'}, {'id': 'tt14022026', 'name': 'Smriti Kashyap'}]"
tt0352131,https://imdb-api.com/images/original/nopicture.jpg,Aa Bheekara Raathri,(1986),,Musical,"[{'key': 'Musical', 'value': 'Musical'}]",,,,,,,[]
tt14598646,https://m.media-amazon.com/images/M/MV5BMzE0ZjUxNTgtNjM1MS00NGM1LWE4OGQtN2JmMGY0NWI1ZDIyXkEyXkFqcGdeQXVyMTE2NTYzNTQy._V1_Ratio0.7857_AL_.jpg,Aa Ammayi Gurinchi Meeku Cheppali,(2022),142 min,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,6.4,477,,"Naveen believes that the audience are brainless sheep who deserve to be fed low-quality fodder. While preparing for his next feature, Naveen stumbles upon some footage from a long-abandoned film. Can he convince Alekhya to act in his film?","Mohana Krishna Indraganti, Srinivas Avasarala, Aruna Bhikshu, Ravinder Bommakanti, Bindu Chandramouli","[{'id': 'tt14598646', 'name': 'Mohana Krishna Indraganti'}, {'id': 'tt14598646', 'name': 'Srinivas Avasarala'}, {'id': 'tt14598646', 'name': 'Aruna Bhikshu'}, {'id': 'tt14598646', 'name': 'Ravinder Bommakanti'}, {'id': 'tt14598646', 'name': 'Bindu Chandramouli'}]"
tt8976690,https://m.media-amazon.com/images/M/MV5BMGY4M2NmZGQtZjU1Zi00MDJlLTg2MmMtZGFkYTc3MGNiZDVhXkEyXkFqcGdeQXVyNTQxODYzODg@._V1_Ratio0.7041_AL_.jpg,Aa Aiduguru,(2014),132 min,"Action, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Comedy', 'value': 'Comedy'}]",,,,,"Five youngsters, who are kicked out of an elite police academy, join hands to save the life of the Chief Minister.",Tanishq Reddy,"[{'id': 'tt8976690', 'name': 'Tanishq Reddy'}]"
tt0149568,https://m.media-amazon.com/images/M/MV5BZTJlYWQ1YWUtOTMxZC00OTU1LTk3NWQtOGZhNDQzNTIyMmFmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_Ratio0.6837_AL_.jpg,Aa Ab Laut Chalen,(1999),177 min,"Musical, Romance, Drama","[{'key': 'Musical', 'value': 'Musical'}, {'key': 'Romance', 'value': 'Romance'}, {'key': 'Drama', 'value': 'Drama'}]",,5.3,1800,,Rohan Khanna leaves India hoping for a better life in America.,"Rishi Kapoor, Rajesh Khanna, Akshaye Khanna, Aishwarya Rai Bachchan, Suman Ranganath","[{'id': 'tt0149568', 'name': 'Rishi Kapoor'}, {'id': 'tt0149568', 'name': 'Rajesh Khanna'}, {'id': 'tt0149568', 'name': 'Akshaye Khanna'}, {'id': 'tt0149568', 'name': 'Aishwarya Rai Bachchan'}, {'id': 'tt0149568', 'name': 'Suman Ranganath'}]"
tt4431128,https://imdb-api.com/images/original/nopicture.jpg,Aa Aaa Harsaee,(2015),,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,,"N. Padhi, Rohan Bhatacharya, Srijla Guha, Priyanka Haldar, Subhra Majmudar","[{'id': 'tt4431128', 'name': 'N. Padhi'}, {'id': 'tt4431128', 'name': 'Rohan Bhatacharya'}, {'id': 'tt4431128', 'name': 'Srijla Guha'}, {'id': 'tt4431128', 'name': 'Priyanka Haldar'}, {'id': 'tt4431128', 'name': 'Subhra Majmudar'}]"
tt3407278,https://m.media-amazon.com/images/M/MV5BZTAxYjFjYzAtOWE3ZC00MmRhLWI3ZWItZTdhZTEwNGNjM2ZiXkEyXkFqcGdeQXVyNjgyNTY1MjI@._V1_Ratio1.3367_AL_.jpg,Aa Aaa Ee Eee: Athanu Aame Inthalo Eeme,(2009),155 min,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,3.2,17,,"'A Aa E Ee' is a 2009 Telugu-language film directed by Srinivasa Reddy. The film stars Srikanth, Meera Jasmine, and Sadha in lead roles. Chandram (Srikanth) is an honest man and a devoted ... See full summary","Sreenivas Reddy, Sreenivass Redde, Srikanth, Meka Srikanth, Meera Jasmine, Sada","[{'id': 'tt3407278', 'name': 'Sreenivas Reddy'}, {'id': 'tt3407278', 'name': 'Sreenivass Redde'}, {'id': 'tt3407278', 'name': 'Srikanth'}, {'id': 'tt3407278', 'name': 'Meka Srikanth'}, {'id': 'tt3407278', 'name': 'Meera Jasmine'}, {'id': 'tt3407278', 'name': 'Sada'}]"
tt0400136,https://imdb-api.com/images/original/nopicture.jpg,Aa Aa Lee Lee,(1993),,,,,,,,,,[]
tt2321165,https://m.media-amazon.com/images/M/MV5BZjgyYWYyZjEtMWRlMy00MzExLWJjNTMtOWFhODM3MGMyMGI0XkEyXkFqcGdeQXVyMTc3MDAzMQ@@._V1_Ratio0.6837_AL_.jpg,Aa,(2012),118 min,,,,,,,,"Ignacio Dimattia, Ana Arzoumanian, Adriana Kalaidjian, Carolyn Kaprielian","[{'id': 'tt2321165', 'name': 'Ignacio Dimattia'}, {'id': 'tt2321165', 'name': 'Ana Arzoumanian'}, {'id': 'tt2321165', 'name': 'Adriana Kalaidjian'}, {'id': 'tt2321165', 'name': 'Carolyn Kaprielian'}]"
tt7133248,https://m.media-amazon.com/images/M/MV5BZjRjNzJmOWEtZDRjMC00Yzc5LWJmYjctYzAyNjA4ZmQ4YTNhXkEyXkFqcGdeQXVyMzU1OTczNjI@._V1_Ratio1.5612_AL_.jpg,AAS: Uttarakhandi Film,(2017),61 min,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,7.8,6,,,"Rahul Singh Bora, Anamika Bisht, Rajkumar Bisht, Deepak Khatri, Ram Mehta","[{'id': 'tt7133248', 'name': 'Rahul Singh Bora'}, {'id': 'tt7133248', 'name': 'Anamika Bisht'}, {'id': 'tt7133248', 'name': 'Rajkumar Bisht'}, {'id': 'tt7133248', 'name': 'Deepak Khatri'}, {'id': 'tt7133248', 'name': 'Ram Mehta'}]"
tt7172810,https://imdb-api.com/images/original/nopicture.jpg,AA gôto hikoshî,(1928),,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,,"Torao Morimoto, Akira Maki, Chieko Naniwa","[{'id': 'tt7172810', 'name': 'Torao Morimoto'}, {'id': 'tt7172810', 'name': 'Akira Maki'}, {'id': 'tt7172810', 'name': 'Chieko Naniwa'}]"
tt7504214,https://m.media-amazon.com/images/M/MV5BMzZhNWQzZjUtMWJiYS00YjNjLWIxZWQtOGMwNzI3ZjE0MTZiXkEyXkFqcGdeQXVyNjc0NTgxNzc@._V1_Ratio0.6837_AL_.jpg,AA BB KK,(2018),121 min,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,8.8,414,,"A girl is the replica of a goddess, but in reality sometimes the truth is fearful. Even today a newborn girl child is killed in the milk barrel filled till the brim or is crushed beneath ... See full summary","Ramkumar Shedge, Shravani Abhang, Sajid Ali, Tamannaah Bhatia, Bhakti Chavan","[{'id': 'tt7504214', 'name': 'Ramkumar Shedge'}, {'id': 'tt7504214', 'name': 'Shravani Abhang'}, {'id': 'tt7504214', 'name': 'Sajid Ali'}, {'id': 'tt7504214', 'name': 'Tamannaah Bhatia'}, {'id': 'tt7504214', 'name': 'Bhakti Chavan'}]"
tt9614722,https://imdb-api.com/images/original/nopicture.jpg,AA Anonymous,,,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,,,
tt2009407,https://m.media-amazon.com/images/M/MV5BMDczM2M1YmMtYTUwYi00OWQ2LThmNWEtODQ0YmRlZTAzNjVlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7449_AL_.jpg,A Aa E Ee,(2009),137 min,Family,"[{'key': 'Family', 'value': 'Family'}]",Not Rated,5.9,43,,The movie is a tale of two loves tested to the hilt by social constrains and of course some serious lapses in communication.,"Sabapathy, Dekshinamurthy Sabapathy, Navdeep, Mounika, Saranya Mohan, Aravind Akash","[{'id': 'tt2009407', 'name': 'Sabapathy'}, {'id': 'tt2009407', 'name': 'Dekshinamurthy Sabapathy'}, {'id': 'tt2009407', 'name': 'Navdeep'}, {'id': 'tt2009407', 'name': 'Mounika'}, {'id': 'tt2009407', 'name': 'Saranya Mohan'}, {'id': 'tt2009407', 'name': 'Aravind Akash'}]"
tt14333020,https://imdb-api.com/images/original/nopicture.jpg,A Aa E Ee,(2006),103 min,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",,,,,,"N.R. Nanjunde Gowda, Ramesh Aravind, Jayaram, Sandesh Swamy","[{'id': 'tt14333020', 'name': 'N.R. Nanjunde Gowda'}, {'id': 'tt14333020', 'name': 'Ramesh Aravind'}, {'id': 'tt14333020', 'name': 'Jayaram'}, {'id': 'tt14333020', 'name': 'Sandesh Swamy'}]"
tt5684466,https://m.media-amazon.com/images/M/MV5BMzFjZTVhODktNGE0Ni00MGZmLTk1M2QtZGQyZDU4Mzc1ZTYxXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_Ratio0.6837_AL_.jpg,A Aa,(2016),152 min,"Comedy, Drama, Romance","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",,6.8,3205,,Anand and Anasuya meet each other on a train ride. The two eventually fall in love and have to fight for their relationship.,"Trivikram Srinivas, Nithiin, Samantha Ruth Prabhu, Anupama Parameswaran, Nadia Moidu","[{'id': 'tt5684466', 'name': 'Trivikram Srinivas'}, {'id': 'tt5684466', 'name': 'Nithiin'}, {'id': 'tt5684466', 'name': 'Samantha Ruth Prabhu'}, {'id': 'tt5684466', 'name': 'Anupama Parameswaran'}, {'id': 'tt5684466', 'name': 'Nadia Moidu'}]"
tt0106184,https://imdb-api.com/images/original/nopicture.jpg,Eat My Dust,(1993),94 min,,,,5.3,17,,"A young boy witnesses the murder of his family by a sadistic gang leader. Years later, he takes revenge with the help of his childhood friend and a female cop.","Philip So, Eric Tsang, Fui-On Shing, Wu Ma, Wai Lam","[{'id': 'tt0106184', 'name': 'Philip So'}, {'id': 'tt0106184', 'name': 'Eric Tsang'}, {'id': 'tt0106184', 'name': 'Fui-On Shing'}, {'id': 'tt0106184', 'name': 'Wu Ma'}, {'id': 'tt0106184', 'name': 'Wai Lam'}]"
tt1479352,https://m.media-amazon.com/images/M/MV5BNmEzZjdmZWUtYjM2OC00ZThlLTk5MGUtZDkwZWY4YzA2YTQ4XkEyXkFqcGdeQXVyMTI4MTQ4ODY1._V1_Ratio0.6837_AL_.jpg,...Sabik kasalanan ba?,(1986),120 min,"Drama, Romance","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",,6.6,48,,"Ubiquitous Filipino sexfilm actor Estregan sets in motion a sleazy chain of events when he successfully seduces his stepdaughter (Mauricio). While her mother, his wife (Ramirez), is none ... See full summary","Angelito J. De Guzman, Joy Sumilang, George Estregan, Daria Ramirez, Tani Cinco","[{'id': 'tt1479352', 'name': 'Angelito J. De Guzman'}, {'id': 'tt1479352', 'name': 'Joy Sumilang'}, {'id': 'tt1479352', 'name': 'George Estregan'}, {'id': 'tt1479352', 'name': 'Daria Ramirez'}, {'id': 'tt1479352', 'name': 'Tani Cinco'}]"
tt6217672,https://m.media-amazon.com/images/M/MV5BMjg1NWQxZGMtMzE1Zi00NDM1LThiNjktOGQ0OGVmYjEzN2Q5XkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_Ratio0.7041_AL_.jpg,21 Days Later,(2017),91 min,"Drama, Family, Fantasy","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Family', 'value': 'Family'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",,6.5,510,,The story of a young boy Morteza who wants to accomplish his father's unfulfilled wish and faces many challenges in doing so.,"Mohammad Reza Kheradmandan, Sareh Bayat, Hamid Reza Azarang, Mehdi Nt, Jalal Fatemi","[{'id': 'tt6217672', 'name': 'Mohammad Reza Kheradmandan'}, {'id': 'tt6217672', 'name': 'Sareh Bayat'}, {'id': 'tt6217672', 'name': 'Hamid Reza Azarang'}, {'id': 'tt6217672', 'name': 'Mehdi Nt'}, {'id': 'tt6217672', 'name': 'Jalal Fatemi'}]"
tt0103745,https://m.media-amazon.com/images/M/MV5BYTYwZjJmOWMtMjY1OS00OWUwLTgyZTctYWVjMDY2NzZlOTZjXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_Ratio0.7041_AL_.jpg,92 Ba wang hua yu Ba wang hua,(1992),93 min,"Action, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Comedy', 'value': 'Comedy'}]",,5.4,66,,"To save the Hong Kong Police Force's Banshee Squad from becoming defunct, the struggling new squad members seek the help of former officers Amy (Sandra Ng Kwan Yue), now a divorced mom with... See full summary","Wellson Chin, Cynthia Khan, Moon Lee, Sandra Kwan Yue Ng, Wan-Yee Tse","[{'id': 'tt0103745', 'name': 'Wellson Chin'}, {'id': 'tt0103745', 'name': 'Cynthia Khan'}, {'id': 'tt0103745', 'name': 'Moon Lee'}, {'id': 'tt0103745', 'name': 'Sandra Kwan Yue Ng'}, {'id': 'tt0103745', 'name': 'Wan-Yee Tse'}]"
tt0455307,https://imdb-api.com/images/original/nopicture.jpg,A Li Ba Ba yu si shi da dao,(1960),,Fantasy,"[{'key': 'Fantasy', 'value': 'Fantasy'}]",,,,,,"Bong Luk, Tung-Kua Ai, Ka-Wai Au, Kwan-Min Cheng, Ying Choi Cheung","[{'id': 'tt0455307', 'name': 'Bong Luk'}, {'id': 'tt0455307', 'name': 'Tung-Kua Ai'}, {'id': 'tt0455307', 'name': 'Ka-Wai Au'}, {'id': 'tt0455307', 'name': 'Kwan-Min Cheng'}, {'id': 'tt0455307', 'name': 'Ying Choi Cheung'}]"
tt0112808,https://m.media-amazon.com/images/M/MV5BZWNhZTg1NzAtMTU0NS00ZmI0LWIyMDAtODcwODU1N2Q2ZGQ0L2ltYWdlXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_Ratio0.7041_AL_.jpg,A ba de qing ren,(1995),115 min,,,,7.3,24,,"At the end of World War II, Ah-Dee, who fought under Japanese command, returns to the mountains of central Taiwan and resumes his activities as a bamboo farmer. Traumatized by the war, he ... See full summary","Steve Wang, Ray Fan, Tzu-Chien Kuo, Li-Chun Lee","[{'id': 'tt0112808', 'name': 'Steve Wang'}, {'id': 'tt0112808', 'name': 'Ray Fan'}, {'id': 'tt0112808', 'name': 'Tzu-Chien Kuo'}, {'id': 'tt0112808', 'name': 'Li-Chun Lee'}]"
tt5214830,https://imdb-api.com/images/original/nopicture.jpg,Aba... Naku...!! Puede Ba ...!!,(1963),,"Comedy, Romance","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Romance', 'value': 'Romance'}]",,,,,This is it. a clean wholesome entertainment for the young and the young at heart. a perfect summer treat of rollicking comedy and vibrant romance.,"Natoy B. Catindig, Lita Gutierrez, Bernard Bonnin, Mila Ocampo, Pepe Pimentel","[{'id': 'tt5214830', 'name': 'Natoy B. Catindig'}, {'id': 'tt5214830', 'name': 'Lita Gutierrez'}, {'id': 'tt5214830', 'name': 'Bernard Bonnin'}, {'id': 'tt5214830', 'name': 'Mila Ocampo'}, {'id': 'tt5214830', 'name': 'Pepe Pimentel'}]"
