id	image	title	description	runtimeStr	genres	genreList	contentRating	imDbRating	imDbRatingVotes	metacriticRating	plot	stars	starList
tt0115070	https://m.media-amazon.com/images/M/MV5BMjNmMzc0YzctOGI4NS00MTMzLWJhNGUtMDczYmMzOTJmNzc5XkEyXkFqcGdeQXVyNTY1MDY1NjY@._V1_Ratio0.7449_AL_.jpg	...à la campagne	(1995)	108 min	Comedy, Drama, Romance	[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]		7.2	92		Living a peaceful life in a house in the country surrounded by his friends is a lifestyle Benoît has opted for on mature reflection. One day, Lila, a young woman, arrives in Brionne, the ... See full summary	Manuel Poirier, Benoît Régent, Judith Henry, Sergi López, Jean-Jacques Vanier	[{'id': 'tt0115070', 'name': 'Manuel Poirier'}, {'id': 'tt0115070', 'name': 'Benoît Régent'}, {'id': 'tt0115070', 'name': 'Judith Henry'}, {'id': 'tt0115070', 'name': 'Sergi López'}, {'id': 'tt0115070', 'name': 'Jean-Jacques Vanier'}]
tt9046926	https://m.media-amazon.com/images/M/MV5BNTIxYjU4OTItMmNiOS00N2UyLWJjMTgtZThjODE5Nzc1NGM2XkEyXkFqcGdeQXVyOTMwNjU3NDc@._V1_Ratio0.7449_AL_.jpg	0000: A Shark Odyssey	(2018)	91 min	Animation, Comedy, Musical	[{'key': 'Animation', 'value': 'Animation'}, {'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Musical', 'value': 'Musical'}]		1.6	55		In the year 0000, the world is inhabited by sharks who speak the Sharkish language. But one day everything seems to be coming to an end. Unknown forces want to manipulate these sharks using anagrams.	Iki Ènèng, Elisabet Borg, Ela Chopra, Alva Holmström, Jennie Lang	[{'id': 'tt9046926', 'name': 'Iki Ènèng'}, {'id': 'tt9046926', 'name': 'Elisabet Borg'}, {'id': 'tt9046926', 'name': 'Ela Chopra'}, {'id': 'tt9046926', 'name': 'Alva Holmström'}, {'id': 'tt9046926', 'name': 'Jennie Lang'}]
tt21142490	https://m.media-amazon.com/images/M/MV5BMWIwY2MwNTgtMzZkNS00MTQxLTk2YTMtYTcyMTNjZTNkZDJkXkEyXkFqcGdeQXVyOTMwNjU3NDc@._V1_Ratio0.6837_AL_.jpg	0002: A Sharkventure	(2022)		Animation, Comedy	[{'key': 'Animation', 'value': 'Animation'}, {'key': 'Comedy', 'value': 'Comedy'}]					To shark or not to shark, that is the question the sharks have to answer.	Iki Ènèng	[{'id': 'tt21142490', 'name': 'Iki Ènèng'}]
tt2462560	https://imdb-api.com/images/original/nopicture.jpg	1 and a Half	(2012)	150 min								Doug, Daniel Molloy	[{'id': 'tt2462560', 'name': 'Doug'}, {'id': 'tt2462560', 'name': 'Daniel Molloy'}]
tt0119247	https://m.media-amazon.com/images/M/MV5BMTIzODg5NDA2NF5BMl5BanBnXkFtZTYwMDExODA5._V1_Ratio0.6837_AL_.jpg	Half a Chance	(1998)	104 min	Action, Adventure, Comedy	[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}]		5.8	2709		Two legends of the past have equal chances of becoming the father of a young beautiful girl. But before they find out which one exactly, they are forced to join efforts for saving her from the Mob.	Patrice Leconte, Jean-Paul Belmondo, Alain Delon, Vanessa Paradis, Eric Defosse	[{'id': 'tt0119247', 'name': 'Patrice Leconte'}, {'id': 'tt0119247', 'name': 'Jean-Paul Belmondo'}, {'id': 'tt0119247', 'name': 'Alain Delon'}, {'id': 'tt0119247', 'name': 'Vanessa Paradis'}, {'id': 'tt0119247', 'name': 'Eric Defosse'}]
tt0026027	https://m.media-amazon.com/images/M/MV5BYmE2YzkyN2QtZWM5Ny00YjU2LWI2OGQtMDBhMGFiMzM4NDA1XkEyXkFqcGdeQXVyMzI5NjUyMDM@._V1_Ratio0.6837_AL_.jpg	1, 000 Dollars a Minute	(1935)	70 min	Comedy, Romance	[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Romance', 'value': 'Romance'}]	Passed	6.1	159		A down-on-his luck newspaperman finds himself the center of an experiment being conducted by two daffy millionaires--to see if someone can spend $1000 a minute, every minute, for 12 solid ... See full summary	Aubrey Scotto, Roger Pryor, Leila Hyams, Edward Brophy, Sterling Holloway	[{'id': 'tt0026027', 'name': 'Aubrey Scotto'}, {'id': 'tt0026027', 'name': 'Roger Pryor'}, {'id': 'tt0026027', 'name': 'Leila Hyams'}, {'id': 'tt0026027', 'name': 'Edward Brophy'}, {'id': 'tt0026027', 'name': 'Sterling Holloway'}]
tt0056795	https://m.media-amazon.com/images/M/MV5BNTA5OTliNmUtZDQ2OS00MjA5LThiMzAtNWRjMGZkYTEzZGJhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_Ratio0.6837_AL_.jpg	1, 000 Shapes of a Female	(1963)	79 min	Comedy	[{'key': 'Comedy', 'value': 'Comedy'}]		5.1	56		An art dealer asks a number of local artists for paintings centered around the nude female form; a nudie-cutie ensues.	Barry Mahon, Darlene Bennett, Linda Bennett, Bob Bensen, Audrey Campbell	[{'id': 'tt0056795', 'name': 'Barry Mahon'}, {'id': 'tt0056795', 'name': 'Darlene Bennett'}, {'id': 'tt0056795', 'name': 'Linda Bennett'}, {'id': 'tt0056795', 'name': 'Bob Bensen'}, {'id': 'tt0056795', 'name': 'Audrey Campbell'}]
tt3453052	https://m.media-amazon.com/images/M/MV5BOTI3MDU4ODc2OF5BMl5BanBnXkFtZTgwNzYwMjY1NjE@._V1_Ratio0.6837_AL_.jpg	10 Days in a Madhouse	(2015)	111 min	Drama	[{'key': 'Drama', 'value': 'Drama'}]	R	6.1	2985		In 1887, at age 23, reporter Nellie Bly, working for Joseph Pulitzer, feigns mental illness to go undercover in notorious Blackwell's Island a woman's insane asylum to expose corruption, abuse and murder.	Timothy Hines, Caroline Barry, Christopher Lambert, Kelly LeBrock, Julia Chantrey	[{'id': 'tt3453052', 'name': 'Timothy Hines'}, {'id': 'tt3453052', 'name': 'Caroline Barry'}, {'id': 'tt3453052', 'name': 'Christopher Lambert'}, {'id': 'tt3453052', 'name': 'Kelly LeBrock'}, {'id': 'tt3453052', 'name': 'Julia Chantrey'}]
tt9234986	https://imdb-api.com/images/original/nopicture.jpg	10 Rules to a Happy Relationship			Comedy	[{'key': 'Comedy', 'value': 'Comedy'}]							
tt0061313	https://m.media-amazon.com/images/M/MV5BYjVjYWM3ZTYtMDJkZC00NGZmLWI2YjMtYWNhMDQzNDAzMTEwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_Ratio0.6837_AL_.jpg	10,000 Dollars for a Massacre	(1967)	100 min	Western	[{'key': 'Western', 'value': 'Western'}]	Not Rated	6.2	544		Django has become a bounty hunter who is asked to chase a villain who has kidnapped a young girl. Because he is not offered enough money, he decides to join forces with the bandit but he's double-crossed by the ruthless villain.	Romolo Guerrieri, Gianni Garko, Loredana Nusciak, Claudio Camaso, Adriana Ambesi	[{'id': 'tt0061313', 'name': 'Romolo Guerrieri'}, {'id': 'tt0061313', 'name': 'Gianni Garko'}, {'id': 'tt0061313', 'name': 'Loredana Nusciak'}, {'id': 'tt0061313', 'name': 'Claudio Camaso'}, {'id': 'tt0061313', 'name': 'Adriana Ambesi'}]
tt1535419	https://m.media-amazon.com/images/M/MV5BOTY0NDQxNmYtMGUxYS00MGM2LWI0ZTEtYmMxZDg5MTk1NDJmXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_Ratio0.6837_AL_.jpg	A Million	(2009)	114 min	Thriller	[{'key': 'Thriller', 'value': 'Thriller'}]		5.4	494		Eight young people try to survive a deadly game show for the million-dollar prize.	Min-ho Cho, Jae-ho Baek, Moo-Seong Choi, Seo-wu Choi, Shin Dong-mi	[{'id': 'tt1535419', 'name': 'Min-ho Cho'}, {'id': 'tt1535419', 'name': 'Jae-ho Baek'}, {'id': 'tt1535419', 'name': 'Moo-Seong Choi'}, {'id': 'tt1535419', 'name': 'Seo-wu Choi'}, {'id': 'tt1535419', 'name': 'Shin Dong-mi'}]
tt13328914	https://imdb-api.com/images/original/nopicture.jpg	100 Ways to Skin A Cat			Drama	[{'key': 'Drama', 'value': 'Drama'}]							
tt2787314	https://imdb-api.com/images/original/nopicture.jpg	100% OFF: A Recession-Era Romance	(2012)		Drama	[{'key': 'Drama', 'value': 'Drama'}]					100% OFF is about being young and in love in the Recession. When graduation and the financial crisis of 2007 coincide, relationships fray and come together in unexpected ways.	Shaun Scott, John Chapman, Kevin Cook, Sarah J. Eagen, Elham Farhodi	[{'id': 'tt2787314', 'name': 'Shaun Scott'}, {'id': 'tt2787314', 'name': 'John Chapman'}, {'id': 'tt2787314', 'name': 'Kevin Cook'}, {'id': 'tt2787314', 'name': 'Sarah J. Eagen'}, {'id': 'tt2787314', 'name': 'Elham Farhodi'}]
tt2087652	https://imdb-api.com/images/original/nopicture.jpg	A Hundred-Year Journey of the Family	(2011)	133 min	Drama	[{'key': 'Drama', 'value': 'Drama'}]						Duk-chul Kim, In-ha Lee, Eun Roh, Izumi Inokawa, Jong-soo Kwak	[{'id': 'tt2087652', 'name': 'Duk-chul Kim'}, {'id': 'tt2087652', 'name': 'In-ha Lee'}, {'id': 'tt2087652', 'name': 'Eun Roh'}, {'id': 'tt2087652', 'name': 'Izumi Inokawa'}, {'id': 'tt2087652', 'name': 'Jong-soo Kwak'}]
tt0060225	https://m.media-amazon.com/images/M/MV5BZmFmYTg4NWMtODA0Yy00Yzk0LTg5MzctY2ViMWQ4ODNkNGNmXkEyXkFqcGdeQXVyNjUzNzQ4NDQ@._V1_Ratio0.7041_AL_.jpg	Dollars for a Fast Gun	(1966)	99 min	Comedy, Western	[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Western', 'value': 'Western'}]		5.8	40		In a desert region, Martin, bound to a wheelchair, is served by a gang of bandits to collect rents and kill anybody who resists. Then Lassiter arrives, telling Martin that he knows where Frank is, the man who made him a cripple.	Joaquín Luis Romero Marchent, Robert Hundar, Pamela Tudor, Luigi Pistilli, José Bódalo	[{'id': 'tt0060225', 'name': 'Joaquín Luis Romero Marchent'}, {'id': 'tt0060225', 'name': 'Robert Hundar'}, {'id': 'tt0060225', 'name': 'Pamela Tudor'}, {'id': 'tt0060225', 'name': 'Luigi Pistilli'}, {'id': 'tt0060225', 'name': 'José Bódalo'}]
tt0241142	https://m.media-amazon.com/images/M/MV5BMjEzMzAzODQ0OV5BMl5BanBnXkFtZTYwOTI0NTk5._V1_Ratio0.6837_AL_.jpg	101 Ways (the Things a Girl Will Do to Keep Her Volvo)	(2000)	100 min	Comedy	[{'key': 'Comedy', 'value': 'Comedy'}]		5.1	154		101 Ways (the things a girl will do to keep her Volvo) chronicles the epic adventures of Watson (Wendy Hoopes), a struggling young writer who moves to the quiet suburbs to write her first ... See full summary	Jennifer B. Katz, Wendy Hoopes, Jayce Bartok, Rick Bean, P.J. Brown	[{'id': 'tt0241142', 'name': 'Jennifer B. Katz'}, {'id': 'tt0241142', 'name': 'Wendy Hoopes'}, {'id': 'tt0241142', 'name': 'Jayce Bartok'}, {'id': 'tt0241142', 'name': 'Rick Bean'}, {'id': 'tt0241142', 'name': 'P.J. Brown'}]
tt0231058	https://m.media-amazon.com/images/M/MV5BZjE4Y2Q1ZDItNjRiNS00ZTIzLWIzZmUtMDFjM2Q5NTkxOTViXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_Ratio0.6837_AL_.jpg	A 105 p.c. Alibi	(1959)	92 min	Crime, Drama, Thriller	[{'key': 'Crime', 'value': 'Crime'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Thriller', 'value': 'Thriller'}]		6.6	70		On an early Sunday evening, people of the small town are reading lottery results that are hung on a board. Young man Karel Antos is annoyed that his lottery-ticket missed the main prize, a ... See full summary	Vladimír Cech, Karel Höger, Josef Bek, Otto Lackovic, Josef Vinklár	[{'id': 'tt0231058', 'name': 'Vladimír Cech'}, {'id': 'tt0231058', 'name': 'Karel Höger'}, {'id': 'tt0231058', 'name': 'Josef Bek'}, {'id': 'tt0231058', 'name': 'Otto Lackovic'}, {'id': 'tt0231058', 'name': 'Josef Vinklár'}]
tt14189036	https://imdb-api.com/images/original/nopicture.jpg	10th Class A Sec	(2009)		Drama	[{'key': 'Drama', 'value': 'Drama'}]						Dil Sathya, Priyanka Chandra, Bank Janardhan, Naveen	[{'id': 'tt14189036', 'name': 'Dil Sathya'}, {'id': 'tt14189036', 'name': 'Priyanka Chandra'}, {'id': 'tt14189036', 'name': 'Bank Janardhan'}, {'id': 'tt14189036', 'name': 'Naveen'}]
tt5431322	https://imdb-api.com/images/original/nopicture.jpg	11th-A	(2016)		Biography	[{'key': 'Biography', 'value': 'Biography'}]		8.2	13			Mihaela Komitova, Ioan Karamfilov	[{'id': 'tt5431322', 'name': 'Mihaela Komitova'}, {'id': 'tt5431322', 'name': 'Ioan Karamfilov'}]
tt1259615	https://m.media-amazon.com/images/M/MV5BNzQ1ZWY4NzAtMDJjMy00MGQ1LWJhMzAtYjFmNzgxMGUyNzg5XkEyXkFqcGdeQXVyMTQ0MzMwNQ@@._V1_Ratio0.7041_AL_.jpg	12 Paces Without a Head	(2009)	108 min	Adventure, Biography, Comedy	[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Biography', 'value': 'Biography'}, {'key': 'Comedy', 'value': 'Comedy'}]		5.4	436		East Fresia 1401: the era of the feared sea pirates Klaus Störtebeker and Gödeke Michels is coming to an end. After a long period with no booty at last a bulging ship appears on the horizon... See full summary	Sven Taddicken, Ronald Zehrfeld, Matthias Schweighöfer, Oliver Bröcker, Hinnerk Schönemann	[{'id': 'tt1259615', 'name': 'Sven Taddicken'}, {'id': 'tt1259615', 'name': 'Ronald Zehrfeld'}, {'id': 'tt1259615', 'name': 'Matthias Schweighöfer'}, {'id': 'tt1259615', 'name': 'Oliver Bröcker'}, {'id': 'tt1259615', 'name': 'Hinnerk Schönemann'}]
tt10732464	https://m.media-amazon.com/images/M/MV5BYTAxYTU5ZDEtN2YzZC00YTk3LTgwOWEtOTI3ODZlNDdlMjYxXkEyXkFqcGdeQXVyNDM0Mzk1NTg@._V1_Ratio0.6837_AL_.jpg	12 Minds, A Star Trek Fan Film	(2014)	77 min	Drama, Sci-Fi	[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Sci-Fi', 'value': 'Sci-Fi'}]						Jan Kratky, Miro Miksik, Vladimir Novotny, Radek Belina, Dagmar Vizdova	[{'id': 'tt10732464', 'name': 'Jan Kratky'}, {'id': 'tt10732464', 'name': 'Miro Miksik'}, {'id': 'tt10732464', 'name': 'Vladimir Novotny'}, {'id': 'tt10732464', 'name': 'Radek Belina'}, {'id': 'tt10732464', 'name': 'Dagmar Vizdova'}]
tt2024544	https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_Ratio0.6837_AL_.jpg	12 Years a Slave	(2013)	134 min	Biography, Drama, History	[{'key': 'Biography', 'value': 'Biography'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'History', 'value': 'History'}]	R	8.1	698459	96	In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.	Steve McQueen, Chiwetel Ejiofor, Michael Kenneth Williams, Michael Fassbender, Brad Pitt	[{'id': 'tt2024544', 'name': 'Steve McQueen'}, {'id': 'tt2024544', 'name': 'Chiwetel Ejiofor'}, {'id': 'tt2024544', 'name': 'Michael Kenneth Williams'}, {'id': 'tt2024544', 'name': 'Michael Fassbender'}, {'id': 'tt2024544', 'name': 'Brad Pitt'}]
tt1120889	https://m.media-amazon.com/images/M/MV5BOTc5ODg3NDYzOV5BMl5BanBnXkFtZTcwMDIyODkwOQ@@._V1_Ratio0.7041_AL_.jpg	12 in a Box	(2007)	96 min	Comedy	[{'key': 'Comedy', 'value': 'Comedy'}]		5.2	425		At a school reunion dinner in a remote country mansion, a dozen people are offered the chance to collect a million pounds each if they can stay on the estate, cut off from the outside world... See full summary	John McKenzie, Ed Bennett, David Burrows-Sutcliffe, Robert Cargill, Lucy Chalkley	[{'id': 'tt1120889', 'name': 'John McKenzie'}, {'id': 'tt1120889', 'name': 'Ed Bennett'}, {'id': 'tt1120889', 'name': 'David Burrows-Sutcliffe'}, {'id': 'tt1120889', 'name': 'Robert Cargill'}, {'id': 'tt1120889', 'name': 'Lucy Chalkley'}]
tt0307892	https://imdb-api.com/images/original/nopicture.jpg	A 12 Penny Life	(1963)	100 min	Drama	[{'key': 'Drama', 'value': 'Drama'}]						Lee Man-hee, No-shik Park, Jeong-suk Moon, Dong-hwi Jang, Kum-Bong Do	[{'id': 'tt0307892', 'name': 'Lee Man-hee'}, {'id': 'tt0307892', 'name': 'No-shik Park'}, {'id': 'tt0307892', 'name': 'Jeong-suk Moon'}, {'id': 'tt0307892', 'name': 'Dong-hwi Jang'}, {'id': 'tt0307892', 'name': 'Kum-Bong Do'}]
tt3977920	https://imdb-api.com/images/original/nopicture.jpg	12/10/07: A Dogme 95 film	(2014)	90 min	Drama	[{'key': 'Drama', 'value': 'Drama'}]					A couple travels to see the reunion concert of Led Zeppelin and discover more about themselves, and life, as they spend the night together.	Raven Low Clouds, Aleiszja Maeva, Kai Nonamay, Jeremiah Sanchez, Christopher Stephens	[{'id': 'tt3977920', 'name': 'Raven Low Clouds'}, {'id': 'tt3977920', 'name': 'Aleiszja Maeva'}, {'id': 'tt3977920', 'name': 'Kai Nonamay'}, {'id': 'tt3977920', 'name': 'Jeremiah Sanchez'}, {'id': 'tt3977920', 'name': 'Christopher Stephens'}]
tt1065060	https://m.media-amazon.com/images/M/MV5BMTkwNjEyMDg5M15BMl5BanBnXkFtZTcwOTEwNTA4MQ@@._V1_Ratio0.6837_AL_.jpg	13 Hours in a Warehouse	(2008)	92 min	Horror, Thriller	[{'key': 'Horror', 'value': 'Horror'}, {'key': 'Thriller', 'value': 'Thriller'}]	R	3.9	927		As five underworld heavies settle in for an all night stay at an abandoned warehouse and former film studio, a series of bizarre and unsettling occurrences quickly lead them to believe they... See full summary	Dav Kaufman, Paul Cram, Chars Bonin, Carson Lee, Cody Lyman	[{'id': 'tt1065060', 'name': 'Dav Kaufman'}, {'id': 'tt1065060', 'name': 'Paul Cram'}, {'id': 'tt1065060', 'name': 'Chars Bonin'}, {'id': 'tt1065060', 'name': 'Carson Lee'}, {'id': 'tt1065060', 'name': 'Cody Lyman'}]
tt0133325	https://m.media-amazon.com/images/M/MV5BODY4YmRhMDktMGJlZi00YjcwLWI4NjUtOGMzYjc3MDA3OTIwXkEyXkFqcGdeQXVyNjgyNTk4NTY@._V1_Ratio0.9898_AL_.jpg	13 Men and a Gun	(1938)	64 min	War, Drama	[{'key': 'War', 'value': 'War'}, {'key': 'Drama', 'value': 'Drama'}]					WWI thriller set on the Austro-Russian front: a long distance gun helps ward off an enemy attack until a traitor among 13 soldiers signals the whereabouts of the battery.	Mario Zampi, Arthur Wontner, Clifford Evans, Howard Marion-Crawford, Allan Jeayes	[{'id': 'tt0133325', 'name': 'Mario Zampi'}, {'id': 'tt0133325', 'name': 'Arthur Wontner'}, {'id': 'tt0133325', 'name': 'Clifford Evans'}, {'id': 'tt0133325', 'name': 'Howard Marion-Crawford'}, {'id': 'tt0133325', 'name': 'Allan Jeayes'}]
tt1385824	https://m.media-amazon.com/images/M/MV5BNzhiZmZkYjktZDYyMy00NWUxLTkyZDAtOTk0MjAyYjhkYWZkXkEyXkFqcGdeQXVyMzg4MTUxOTA@._V1_Ratio0.7449_AL_.jpg	13B: Fear Has a New Address	(2009)	146 min	Drama, Horror, Mystery	[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}]	Not Rated	7.3	7464		A man experiences a supernatural occurrence at his newly purchased apartment; a soap opera being telecast exclusively on his TV, which shows the future of his family.	Vikram K. Kumar, Madhavan, Nitu Chandra, Poonam Dhillon, Saranya Ponvannan	[{'id': 'tt1385824', 'name': 'Vikram K. Kumar'}, {'id': 'tt1385824', 'name': 'Madhavan'}, {'id': 'tt1385824', 'name': 'Nitu Chandra'}, {'id': 'tt1385824', 'name': 'Poonam Dhillon'}, {'id': 'tt1385824', 'name': 'Saranya Ponvannan'}]
tt0420971	https://m.media-amazon.com/images/M/MV5BOTEzNTA0MTU5OV5BMl5BanBnXkFtZTcwMjA0NDQzMQ@@._V1_Ratio0.6837_AL_.jpg	13dici a tavola	(2004)	95 min	Comedy, Drama	[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}]		6.3	212		Giulio, a divorced middle-aged man, returns to the family villa in Tuscany where he spent his childhood holidays with his entire family, to arrange, with his brothers and cousins, for its ... See full summary	Enrico Oldoini, Nicolas Vaporidis, Manuela Borlotti, Angela Finocchiaro, Alessandro Benvenuti	[{'id': 'tt0420971', 'name': 'Enrico Oldoini'}, {'id': 'tt0420971', 'name': 'Nicolas Vaporidis'}, {'id': 'tt0420971', 'name': 'Manuela Borlotti'}, {'id': 'tt0420971', 'name': 'Angela Finocchiaro'}, {'id': 'tt0420971', 'name': 'Alessandro Benvenuti'}]
tt0071081	https://m.media-amazon.com/images/M/MV5BMGUwMjBiZjMtNzQyYy00MmM4LWFjNzQtNGVjMGY3NTJjNmY5XkEyXkFqcGdeQXVyNzEyNjUwMTA@._V1_Ratio0.6837_AL_.jpg	141 perc a befejezetlen mondatból	(1975)	140 min	Drama	[{'key': 'Drama', 'value': 'Drama'}]		7.3	131			Zoltán Fábri, András Bálint, Mari Csomós, Zoltán Latinovits, Anikó Sáfár	[{'id': 'tt0071081', 'name': 'Zoltán Fábri'}, {'id': 'tt0071081', 'name': 'András Bálint'}, {'id': 'tt0071081', 'name': 'Mari Csomós'}, {'id': 'tt0071081', 'name': 'Zoltán Latinovits'}, {'id': 'tt0071081', 'name': 'Anikó Sáfár'}]
tt0063482	https://m.media-amazon.com/images/M/MV5BZGI4YTQzYmQtMmI2OS00NDcwLThjZjUtNjA2NWFmNjJhOTExXkEyXkFqcGdeQXVyNTI2Njg2OTI@._V1_Ratio0.6837_AL_.jpg	15 Scaffolds for a Murderer	(1967)	100 min	Action, Drama, Mystery	[{'key': 'Action', 'value': 'Action'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Mystery', 'value': 'Mystery'}]		5.6	125		Accused of a hideous crime they did not commit, the members of two rivaling gangs, persecuted by a bloodthirsty lynch mob, take refuge in an abandoned fort, taking two hostages with them.	Nunzio Malasomma, Craig Hill, Susy Andersen, Aldo Sambrell, Andrea Bosic	[{'id': 'tt0063482', 'name': 'Nunzio Malasomma'}, {'id': 'tt0063482', 'name': 'Craig Hill'}, {'id': 'tt0063482', 'name': 'Susy Andersen'}, {'id': 'tt0063482', 'name': 'Aldo Sambrell'}, {'id': 'tt0063482', 'name': 'Andrea Bosic'}]
tt0338679	https://m.media-amazon.com/images/M/MV5BYWFiNjQzMzgtYmZiMS00MjQ0LTg3MjktNjM0ODUwNmUzZTgyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTIxMDUyOTI@._V1_Ratio0.7041_AL_.jpg	A Class to Remember 4: Fifteen	(2000)	120 min	Drama	[{'key': 'Drama', 'value': 'Drama'}]		6.6	80		Bored with school, 15-year-old Daisuke Kawashima embarks on a pilgrimage to visit the 7,000-year-old cedar tree on distant Yakushima Island. Through his journey, Daisuke meets a number of ... See full summary	Yôji Yamada, Yûta Kanai, Hidekazu Akai, Rei Asami, Nenji Kobayashi	[{'id': 'tt0338679', 'name': 'Yôji Yamada'}, {'id': 'tt0338679', 'name': 'Yûta Kanai'}, {'id': 'tt0338679', 'name': 'Hidekazu Akai'}, {'id': 'tt0338679', 'name': 'Rei Asami'}, {'id': 'tt0338679', 'name': 'Nenji Kobayashi'}]
tt1999067	https://m.media-amazon.com/images/M/MV5BMTk0NDA3ODY5OV5BMl5BanBnXkFtZTcwODQ4ODE0Nw@@._V1_Ratio0.6837_AL_.jpg	15: Inside the Mind of a Serial Killer	(2011)	116 min	Horror, Thriller	[{'key': 'Horror', 'value': 'Horror'}, {'key': 'Thriller', 'value': 'Thriller'}]		4.6	62		On April 5th 2011 filmmakers Jack Hamill and Brenda Hill were hired to make a documentary about serial killer Edward Payne. 3 weeks later Jack Hamil's partially decomposed remains were ... See full summary	Jason Hawkins, Natasha Timpani, Bob Olin, Dara Davey	[{'id': 'tt1999067', 'name': 'Jason Hawkins'}, {'id': 'tt1999067', 'name': 'Natasha Timpani'}, {'id': 'tt1999067', 'name': 'Bob Olin'}, {'id': 'tt1999067', 'name': 'Dara Davey'}, {'id': 'tt1999067', 'name': 'Jason Hawkins'}]
tt12160092	https://imdb-api.com/images/original/nopicture.jpg	16 A	(2022)		Drama	[{'key': 'Drama', 'value': 'Drama'}]							
tt3515520	https://m.media-amazon.com/images/M/MV5BNjdmZWUxMGUtODE5Yi00NGU5LWE5NjgtZDc2ODdjYTgzNWE2XkEyXkFqcGdeQXVyMjQzNjg5MjQ@._V1_Ratio0.7041_AL_.jpg	17 a mezzanotte	(2014)	105 min	Comedy, Fantasy, Horror	[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Fantasy', 'value': 'Fantasy'}, {'key': 'Horror', 'value': 'Horror'}]		4.8	35		17 creepy stories before midnight.	Paolo Del Fiol, Roberto Albanesi, Simone Chiesa, Giacomo Gabrielli, Francesco Longo, Daniele Misischia, Davide Pesca, Stefano Rossi, Federico Scargiali, Edo Tagliavini, Rimi Beqiri, Erika Kamese, Sara Ardizzoni	[{'id': 'tt3515520', 'name': 'Paolo Del Fiol'}, {'id': 'tt3515520', 'name': 'Roberto Albanesi'}, {'id': 'tt3515520', 'name': 'Simone Chiesa'}, {'id': 'tt3515520', 'name': 'Giacomo Gabrielli'}, {'id': 'tt3515520', 'name': 'Francesco Longo'}, {'id': 'tt3515520', 'name': 'Daniele Misischia'}, {'id': 'tt3515520', 'name': 'Davide Pesca'}, {'id': 'tt3515520', 'name': 'Stefano Rossi'}, {'id': 'tt3515520', 'name': 'Federico Scargiali'}, {'id': 'tt3515520', 'name': 'Edo Tagliavini'}, {'id': 'tt3515520', 'name': 'Rimi Beqiri'}, {'id': 'tt3515520', 'name': 'Erika Kamese'}, {'id': 'tt3515520', 'name': 'Sara Ardizzoni'}, {'id': 'tt3515520', 'name': 'Sara Ardizzoni'}]
tt5520202	https://imdb-api.com/images/original/nopicture.jpg	18 Wheels and a Dozen Roses			Drama, Romance	[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]							
tt1587107	https://imdb-api.com/images/original/nopicture.jpg	Rinko Eighteen: Find a New Actress!	(2010)		Comedy	[{'key': 'Comedy', 'value': 'Comedy'}]		4.6	11			Hideo Jôjô, Sayaka Tashiro, Fukuten, Sasa Handa, Horiken	[{'id': 'tt1587107', 'name': 'Hideo Jôjô'}, {'id': 'tt1587107', 'name': 'Sayaka Tashiro'}, {'id': 'tt1587107', 'name': 'Fukuten'}, {'id': 'tt1587107', 'name': 'Sasa Handa'}, {'id': 'tt1587107', 'name': 'Horiken'}]
