id,image,title,description,runtimeStr,genres,genreList,contentRating,imDbRating,imDbRatingVotes,metacriticRating,plot,stars,starList 
tt9411972,https://m.media-amazon.com/images/M/MV5BMTJmNGJmYTgtYjAxNy00YmMzLTk2YTYtMGIzMmUwNDMyMTY1XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_Ratio0.7857_AL_.jpg,Where the Crawdads Sing,(2022),125 min,"Drama, Mystery, Thriller","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Mystery', 'value': 'Mystery'}, {'key': 'Thriller', 'value': 'Thriller'}]",PG-13,7.1,46567,43,A woman who raised herself in the marshes of the Deep South becomes a suspect in the murder of a man with whom she was once involved.,"Olivia Newman, Daisy Edgar-Jones, Taylor John Smith, Harris Dickinson, David Strathairn","[{'id': 'tt9411972', 'name': 'Olivia Newman'}, {'id': 'tt9411972', 'name': 'Daisy Edgar-Jones'}, {'id': 'tt9411972', 'name': 'Taylor John Smith'}, {'id': 'tt9411972', 'name': 'Harris Dickinson'}, {'id': 'tt9411972', 'name': 'David Strathairn'}]"
tt4263482,https://m.media-amazon.com/images/M/MV5BMTUyNzkwMzAxOF5BMl5BanBnXkFtZTgwMzc1OTk1NjE@._V1_Ratio0.6837_AL_.jpg,The Witch,(2015),92 min,"Drama, Fantasy, Horror","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Fantasy', 'value': 'Fantasy'}, {'key': 'Horror', 'value': 'Horror'}]",R,6.9,261072,83,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.","Robert Eggers, Anya Taylor-Joy, Ralph Ineson, Kate Dickie, Julian Richings","[{'id': 'tt4263482', 'name': 'Robert Eggers'}, {'id': 'tt4263482', 'name': 'Anya Taylor-Joy'}, {'id': 'tt4263482', 'name': 'Ralph Ineson'}, {'id': 'tt4263482', 'name': 'Kate Dickie'}, {'id': 'tt4263482', 'name': 'Julian Richings'}]"
tt11245972,https://m.media-amazon.com/images/M/MV5BYjExYTcwYmYtMWY2Zi00MGJlLTk3YjUtZTU1Zjg4MDc0Y2FjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.6837_AL_.jpg,Scream,(I) (2022),114 min,"Horror, Mystery, Thriller","[{'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}, {'key': 'Thriller', 'value': 'Thriller'}]",R,6.3,109470,60,"25 years after a streak of brutal murders shocked the quiet town of Woodsboro, Calif., a new killer dons the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town's deadly past.","Matt Bettinelli-Olpin, Tyler Gillett, Neve Campbell, Courteney Cox, David Arquette, Melissa Barrera","[{'id': 'tt11245972', 'name': 'Matt Bettinelli-Olpin'}, {'id': 'tt11245972', 'name': 'Tyler Gillett'}, {'id': 'tt11245972', 'name': 'Neve Campbell'}, {'id': 'tt11245972', 'name': 'Courteney Cox'}, {'id': 'tt11245972', 'name': 'David Arquette'}, {'id': 'tt11245972', 'name': 'Melissa Barrera'}]"
tt0117571,https://m.media-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_Ratio0.6837_AL_.jpg,Scream,(1996),111 min,"Horror, Mystery","[{'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}]",R,7.4,342744,65,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.","Wes Craven, Neve Campbell, Courteney Cox, David Arquette, Skeet Ulrich","[{'id': 'tt0117571', 'name': 'Wes Craven'}, {'id': 'tt0117571', 'name': 'Neve Campbell'}, {'id': 'tt0117571', 'name': 'Courteney Cox'}, {'id': 'tt0117571', 'name': 'David Arquette'}, {'id': 'tt0117571', 'name': 'Skeet Ulrich'}]"
tt10954984,https://m.media-amazon.com/images/M/MV5BNGM1MDc3ZjgtODlkOS00NmZjLWJlOTItNGQ5OGFhN2JlNjgxXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_Ratio0.7857_AL_.jpg,Nope,(2022),130 min,"Horror, Mystery, Sci-Fi","[{'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}, {'key': 'Sci-Fi', 'value': 'Sci-Fi'}]",R,6.9,148162,77,The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,"Jordan Peele, Daniel Kaluuya, Keke Palmer, Brandon Perea, Michael Wincott","[{'id': 'tt10954984', 'name': 'Jordan Peele'}, {'id': 'tt10954984', 'name': 'Daniel Kaluuya'}, {'id': 'tt10954984', 'name': 'Keke Palmer'}, {'id': 'tt10954984', 'name': 'Brandon Perea'}, {'id': 'tt10954984', 'name': 'Michael Wincott'}]"
tt12908110,https://m.media-amazon.com/images/M/MV5BMmY3NGYzZGUtZDJjMS00NmI1LTgzY2ItODEyODcxNmI5MzkxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.6837_AL_.jpg,Mr. Harrigan's Phone,(2022),104 min,"Drama, Horror, Mystery","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}]",PG-13,6.0,22653,55,"When Mr. Harrigan dies, Craig, the teen who befriended and did odd jobs for him, puts his smart phone in his pocket before burial. When the lonely youth sends his dead friend a message, he is shocked to get a return text.","John Lee Hancock, Donald Sutherland, Jaeden Martell, Joe Tippett, Colin O'Brien","[{'id': 'tt12908110', 'name': 'John Lee Hancock'}, {'id': 'tt12908110', 'name': 'Donald Sutherland'}, {'id': 'tt12908110', 'name': 'Jaeden Martell'}, {'id': 'tt12908110', 'name': 'Joe Tippett'}, {'id': 'tt12908110', 'name': ""Colin O'Brien""}]"
tt8772262,https://m.media-amazon.com/images/M/MV5BMzQxNzQzOTQwM15BMl5BanBnXkFtZTgwMDQ2NTcwODM@._V1_Ratio0.6837_AL_.jpg,Midsommar,(2019),148 min,"Drama, Horror, Mystery","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}]",R,7.1,316441,72,A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,"Ari Aster, Florence Pugh, Jack Reynor, Vilhelm Blomgren, William Jackson Harper","[{'id': 'tt8772262', 'name': 'Ari Aster'}, {'id': 'tt8772262', 'name': 'Florence Pugh'}, {'id': 'tt8772262', 'name': 'Jack Reynor'}, {'id': 'tt8772262', 'name': 'Vilhelm Blomgren'}, {'id': 'tt8772262', 'name': 'William Jackson Harper'}]"
tt5315210,https://m.media-amazon.com/images/M/MV5BYzdjMDViYTktM2QyZS00ZGNmLWFlMTctYTliZTUwMWM3YTMwXkEyXkFqcGdeQXVyMTE5MTg5NDIw._V1_Ratio0.6837_AL_.jpg,Lou,(I) (2022),107 min,"Action, Crime, Drama","[{'key': 'Action', 'value': 'Action'}, {'key': 'Crime', 'value': 'Crime'}, {'key': 'Drama', 'value': 'Drama'}]",R,6.1,20371,51,"A storm rages. A young girl is kidnapped. Her mother teams up with the mysterious woman next door to pursue the kidnapper, a journey that tests their limits and exposes shocking secrets from their pasts.","Anna Foerster, Allison Janney, Jurnee Smollett, Logan Marshall-Green, Ridley Asha Bateman","[{'id': 'tt5315210', 'name': 'Anna Foerster'}, {'id': 'tt5315210', 'name': 'Allison Janney'}, {'id': 'tt5315210', 'name': 'Jurnee Smollett'}, {'id': 'tt5315210', 'name': 'Logan Marshall-Green'}, {'id': 'tt5315210', 'name': 'Ridley Asha Bateman'}]"
tt14121726,https://m.media-amazon.com/images/M/MV5BM2E0YzMwZjEtMjllNC00OGY2LTg2NDEtZjE4MzQ4YzY2OTQ3XkEyXkFqcGdeQXVyODE5MDk4NjI@._V1_Ratio0.6837_AL_.jpg,Jeepers Creepers: Reborn,(2022),88 min,"Horror, Mystery, Thriller","[{'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}, {'key': 'Thriller', 'value': 'Thriller'}]",R,2.5,6538,,"Forced to travel with her boyfriend, Laine begins to experience premonitions associated with the urban myth of The Creeper. She believes that something supernatural has been summoned - and that she is at the center of it all.","Timo Vuorensola, Sydney Craven, Imran Adams, Jarreau Benjamin, Peter Brooke","[{'id': 'tt14121726', 'name': 'Timo Vuorensola'}, {'id': 'tt14121726', 'name': 'Sydney Craven'}, {'id': 'tt14121726', 'name': 'Imran Adams'}, {'id': 'tt14121726', 'name': 'Jarreau Benjamin'}, {'id': 'tt14121726', 'name': 'Peter Brooke'}]"
tt12683756,https://m.media-amazon.com/images/M/MV5BMDRmMzBhYzQtNjc2Zi00OTQzLWE0NmItZWNiNTVjNzA3YTI1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_Ratio0.7041_AL_.jpg,The Chalk Line,(2022),106 min,"Horror, Mystery, Thriller","[{'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}, {'key': 'Thriller', 'value': 'Thriller'}]",16,6.1,2127,,A couple temporarily adopts a young girl that they found wandering around alone in the high road.,"Ignacio Tatay, Elena Anaya, Pablo Molinero, Eva Tennear, Eva Llorach","[{'id': 'tt12683756', 'name': 'Ignacio Tatay'}, {'id': 'tt12683756', 'name': 'Elena Anaya'}, {'id': 'tt12683756', 'name': 'Pablo Molinero'}, {'id': 'tt12683756', 'name': 'Eva Tennear'}, {'id': 'tt12683756', 'name': 'Eva Llorach'}]"
tt7784604,https://m.media-amazon.com/images/M/MV5BOTU5MDg3OGItZWQ1Ny00ZGVmLTg2YTUtMzBkYzQ1YWIwZjlhXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_Ratio0.6837_AL_.jpg,Hereditary,(2018),127 min,"Drama, Horror, Mystery","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}]",R,7.3,312694,87,A grieving family is haunted by tragic and disturbing occurrences.,"Ari Aster, Toni Collette, Milly Shapiro, Gabriel Byrne, Alex Wolff","[{'id': 'tt7784604', 'name': 'Ari Aster'}, {'id': 'tt7784604', 'name': 'Toni Collette'}, {'id': 'tt7784604', 'name': 'Milly Shapiro'}, {'id': 'tt7784604', 'name': 'Gabriel Byrne'}, {'id': 'tt7784604', 'name': 'Alex Wolff'}]"
tt12477480,https://m.media-amazon.com/images/M/MV5BOTEzYTljMTMtODU0ZC00ZWI0LTlhOGEtYjE3MjI3NTI1YmNhXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_Ratio0.6837_AL_.jpg,Decision to Leave,(2022),139 min,"Crime, Drama, Mystery","[{'key': 'Crime', 'value': 'Crime'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Mystery', 'value': 'Mystery'}]",12,7.3,12631,84,A detective investigating a man's death in the mountains meets the dead man's mysterious wife in the course of his dogged sleuthing.,"Park Chan-wook, Park Hae-il, Tang Wei, Lee Jung-hyun, Go Kyung-Pyo","[{'id': 'tt12477480', 'name': 'Park Chan-wook'}, {'id': 'tt12477480', 'name': 'Park Hae-il'}, {'id': 'tt12477480', 'name': 'Tang Wei'}, {'id': 'tt12477480', 'name': 'Lee Jung-hyun'}, {'id': 'tt12477480', 'name': 'Go Kyung-Pyo'}]"
tt17196124,https://m.media-amazon.com/images/M/MV5BNWJiMGFmMzItMjdhZi00OWQ2LThiYTgtZjgxZTY5NDkyZjIzXkEyXkFqcGdeQXVyNzQ2OTEzMzY@._V1_Ratio0.7857_AL_.jpg,Grimcutty,(2022),101 min,"Drama, Horror, Mystery","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}]",TV-MA,4.3,4380,,A suburban teen girl and her little brother must stop a terrifying internet meme brought to life by the hysteria of their parents.,"John Ross, Shannyn Sossamon, Sara Wolfkind, Usman Ally, Callan Farris","[{'id': 'tt17196124', 'name': 'John Ross'}, {'id': 'tt17196124', 'name': 'Shannyn Sossamon'}, {'id': 'tt17196124', 'name': 'Sara Wolfkind'}, {'id': 'tt17196124', 'name': 'Usman Ally'}, {'id': 'tt17196124', 'name': 'Callan Farris'}]"
tt11564570,https://m.media-amazon.com/images/M/MV5BYmZlZDZkZjYtNzE5Mi00ODFhLTk2OTgtZWVmODBiZTI4NGFiXkEyXkFqcGdeQXVyMTE5MTg5NDIw._V1_Ratio0.6837_AL_.jpg,Glass Onion: A Knives Out Mystery,(2022),139 min,"Comedy, Crime, Drama","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Crime', 'value': 'Crime'}, {'key': 'Drama', 'value': 'Drama'}]",PG-13,8.1,1190,81,Famed Southern detective Benoit Blanc travels to Greece for his latest case.,"Rian Johnson, Daniel Craig, Edward Norton, Kate Hudson, Dave Bautista","[{'id': 'tt11564570', 'name': 'Rian Johnson'}, {'id': 'tt11564570', 'name': 'Daniel Craig'}, {'id': 'tt11564570', 'name': 'Edward Norton'}, {'id': 'tt11564570', 'name': 'Kate Hudson'}, {'id': 'tt11564570', 'name': 'Dave Bautista'}]"
tt0080761,https://m.media-amazon.com/images/M/MV5BNWMxYTYzYWQtNGZmNy00MTg5LTk1N2MtNzQ5NjQxYjQ5NTJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_Ratio0.6837_AL_.jpg,Friday the 13th,(1980),95 min,"Horror, Mystery, Thriller","[{'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}, {'key': 'Thriller', 'value': 'Thriller'}]",R,6.4,141104,22,"A group of camp counselors trying to reopen a summer camp called Crystal Lake, which has a grim past, are stalked by a mysterious killer.","Sean S. Cunningham, Betsy Palmer, Adrienne King, Jeannine Taylor, Robbi Morgan","[{'id': 'tt0080761', 'name': 'Sean S. Cunningham'}, {'id': 'tt0080761', 'name': 'Betsy Palmer'}, {'id': 'tt0080761', 'name': 'Adrienne King'}, {'id': 'tt0080761', 'name': 'Jeannine Taylor'}, {'id': 'tt0080761', 'name': 'Robbi Morgan'}]"
tt10304142,https://m.media-amazon.com/images/M/MV5BNDQwNzE0ZTItYmZjMC00NjI3LWFlNzctNTExZDY2NWE0Zjc0XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_Ratio0.6837_AL_.jpg,Amsterdam,(2022),134 min,"Comedy, Drama, History","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'History', 'value': 'History'}]",R,6.2,13827,48,"In the 1930s, three friends witness a murder, are framed for it, and uncover one of the most outrageous plots in American history.","David O. Russell, Christian Bale, Margot Robbie, John David Washington, Alessandro Nivola","[{'id': 'tt10304142', 'name': 'David O. Russell'}, {'id': 'tt10304142', 'name': 'Christian Bale'}, {'id': 'tt10304142', 'name': 'Margot Robbie'}, {'id': 'tt10304142', 'name': 'John David Washington'}, {'id': 'tt10304142', 'name': 'Alessandro Nivola'}]"
tt1630029,https://m.media-amazon.com/images/M/MV5BM2VhYjIwMDQtZjY4OS00Yjk2LWI5YjktNjQxOTE0MjE4NjBkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_Ratio0.6837_AL_.jpg,Avatar: The Way of Water,(2022),190 min,"Action, Adventure, Fantasy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",,,,,,,
tt8912936,https://m.media-amazon.com/images/M/MV5BZTIyNzc3NzMtNGE5YS00Yjg5LTk5MDMtOTUxMzk1ZTBkOTgwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.6837_AL_.jpg,DC League of Super-Pets,(2022),105 min,"Animation, Action, Adventure","[{'key': 'Animation', 'value': 'Animation'}, {'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}]",PG,7.3,59134,56,"Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.","Jared Stern, Sam J. Levine, Dwayne Johnson, Kevin Hart, Kate McKinnon, John Krasinski","[{'id': 'tt8912936', 'name': 'Jared Stern'}, {'id': 'tt8912936', 'name': 'Sam J. Levine'}, {'id': 'tt8912936', 'name': 'Dwayne Johnson'}, {'id': 'tt8912936', 'name': 'Kevin Hart'}, {'id': 'tt8912936', 'name': 'Kate McKinnon'}, {'id': 'tt8912936', 'name': 'John Krasinski'}]"
tt6710474,https://m.media-amazon.com/images/M/MV5BYTdiOTIyZTQtNmQ1OS00NjZlLWIyMTgtYzk5Y2M3ZDVmMDk1XkEyXkFqcGdeQXVyMTAzMDg4NzU0._V1_Ratio0.6837_AL_.jpg,Everything Everywhere All at Once,(2022),139 min,"Action, Adventure, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}]",R,8.1,229937,81,"An aging Chinese immigrant is swept up in an insane adventure, in which she alone can save the world by exploring other universes connecting with the lives she could have led.","Dan Kwan, Daniel Scheinert, Michelle Yeoh, Stephanie Hsu, Jamie Lee Curtis, Ke Huy Quan","[{'id': 'tt6710474', 'name': 'Dan Kwan'}, {'id': 'tt6710474', 'name': 'Daniel Scheinert'}, {'id': 'tt6710474', 'name': 'Michelle Yeoh'}, {'id': 'tt6710474', 'name': 'Stephanie Hsu'}, {'id': 'tt6710474', 'name': 'Jamie Lee Curtis'}, {'id': 'tt6710474', 'name': 'Ke Huy Quan'}]"
tt0816692,https://m.media-amazon.com/images/M/MV5BZjdkOTU3MDktN2IxOS00OGEyLWFmMjktY2FiMmZkNWIyODZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_Ratio0.6837_AL_.jpg,Interstellar,(2014),169 min,"Adventure, Drama, Sci-Fi","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Sci-Fi', 'value': 'Sci-Fi'}]",PG-13,8.6,1801958,74,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,"Christopher Nolan, Matthew McConaughey, Anne Hathaway, Jessica Chastain, Mackenzie Foy","[{'id': 'tt0816692', 'name': 'Christopher Nolan'}, {'id': 'tt0816692', 'name': 'Matthew McConaughey'}, {'id': 'tt0816692', 'name': 'Anne Hathaway'}, {'id': 'tt0816692', 'name': 'Jessica Chastain'}, {'id': 'tt0816692', 'name': 'Mackenzie Foy'}]"
tt8041270,https://m.media-amazon.com/images/M/MV5BOTBjMjA4NmYtN2RjMi00YWZlLTliYTktOTIwMmNkYjYxYmE1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_Ratio0.6837_AL_.jpg,Jurassic World Dominion,(2022),147 min,"Action, Adventure, Sci-Fi","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Sci-Fi', 'value': 'Sci-Fi'}]",PG-13,5.7,145818,38,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.","Colin Trevorrow, Chris Pratt, Bryce Dallas Howard, Laura Dern, Sam Neill","[{'id': 'tt8041270', 'name': 'Colin Trevorrow'}, {'id': 'tt8041270', 'name': 'Chris Pratt'}, {'id': 'tt8041270', 'name': 'Bryce Dallas Howard'}, {'id': 'tt8041270', 'name': 'Laura Dern'}, {'id': 'tt8041270', 'name': 'Sam Neill'}]"
tt10954984,https://m.media-amazon.com/images/M/MV5BNGM1MDc3ZjgtODlkOS00NmZjLWJlOTItNGQ5OGFhN2JlNjgxXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_Ratio0.7857_AL_.jpg,Nope,(2022),130 min,"Horror, Mystery, Sci-Fi","[{'key': 'Horror', 'value': 'Horror'}, {'key': 'Mystery', 'value': 'Mystery'}, {'key': 'Sci-Fi', 'value': 'Sci-Fi'}]",R,6.9,148162,77,The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,"Jordan Peele, Daniel Kaluuya, Keke Palmer, Brandon Perea, Michael Wincott","[{'id': 'tt10954984', 'name': 'Jordan Peele'}, {'id': 'tt10954984', 'name': 'Daniel Kaluuya'}, {'id': 'tt10954984', 'name': 'Keke Palmer'}, {'id': 'tt10954984', 'name': 'Brandon Perea'}, {'id': 'tt10954984', 'name': 'Michael Wincott'}]"
tt11866324,https://m.media-amazon.com/images/M/MV5BMDBlMDYxMDktOTUxMS00MjcxLWE2YjQtNjNhMjNmN2Y3ZDA1XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_Ratio0.6837_AL_.jpg,Prey,(I) (2022),99 min,"Action, Adventure, Drama","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Drama', 'value': 'Drama'}]",R,7.2,179064,71,"Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.","Dan Trachtenberg, Amber Midthunder, Dakota Beavers, Dane DiLiegro, Stormee Kipp","[{'id': 'tt11866324', 'name': 'Dan Trachtenberg'}, {'id': 'tt11866324', 'name': 'Amber Midthunder'}, {'id': 'tt11866324', 'name': 'Dakota Beavers'}, {'id': 'tt11866324', 'name': 'Dane DiLiegro'}, {'id': 'tt11866324', 'name': 'Stormee Kipp'}]"
tt10872600,https://m.media-amazon.com/images/M/MV5BZWMyYzFjYTYtNTRjYi00OGExLWE2YzgtOGRmYjAxZTU3NzBiXkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6837_AL_.jpg,Spider-Man: No Way Home,(2021),148 min,"Action, Adventure, Fantasy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",PG-13,8.3,739864,71,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.","Jon Watts, Tom Holland, Zendaya, Benedict Cumberbatch, Jacob Batalon","[{'id': 'tt10872600', 'name': 'Jon Watts'}, {'id': 'tt10872600', 'name': 'Tom Holland'}, {'id': 'tt10872600', 'name': 'Zendaya'}, {'id': 'tt10872600', 'name': 'Benedict Cumberbatch'}, {'id': 'tt10872600', 'name': 'Jacob Batalon'}]"
tt14813212,https://m.media-amazon.com/images/M/MV5BYmYyYWQ2ZmEtYTEzZi00OGExLWE0YTItOGYyODBhY2M4NDI1XkEyXkFqcGdeQXVyNTYzMTc4MzY@._V1_Ratio0.7041_AL_.jpg,The Munsters,(2022),109 min,"Comedy, Family, Fantasy","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",PG,4.6,8342,57,"Reboot of ""The Munsters"", that followed a family of monsters who moves from Transylvania to an American suburb.","Rob Zombie, Sheri Moon Zombie, Jeff Daniel Phillips, Daniel Roebuck, Richard Brake","[{'id': 'tt14813212', 'name': 'Rob Zombie'}, {'id': 'tt14813212', 'name': 'Sheri Moon Zombie'}, {'id': 'tt14813212', 'name': 'Jeff Daniel Phillips'}, {'id': 'tt14813212', 'name': 'Daniel Roebuck'}, {'id': 'tt14813212', 'name': 'Richard Brake'}]"
tt10648342,https://m.media-amazon.com/images/M/MV5BYmMxZWRiMTgtZjM0Ny00NDQxLWIxYWQtZDdlNDNkOTEzYTdlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_Ratio0.6837_AL_.jpg,Thor: Love and Thunder,(2022),118 min,"Action, Adventure, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}]",PG-13,6.4,298790,57,"Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.","Taika Waititi, Chris Hemsworth, Natalie Portman, Christian Bale, Tessa Thompson","[{'id': 'tt10648342', 'name': 'Taika Waititi'}, {'id': 'tt10648342', 'name': 'Chris Hemsworth'}, {'id': 'tt10648342', 'name': 'Natalie Portman'}, {'id': 'tt10648342', 'name': 'Christian Bale'}, {'id': 'tt10648342', 'name': 'Tessa Thompson'}]"
tt10648342,https://m.media-amazon.com/images/M/MV5BYmMxZWRiMTgtZjM0Ny00NDQxLWIxYWQtZDdlNDNkOTEzYTdlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_Ratio0.6837_AL_.jpg,Thor: Love and Thunder,(2022),118 min,"Action, Adventure, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}]",PG-13,6.4,298790,57,"Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.","Taika Waititi, Chris Hemsworth, Natalie Portman, Christian Bale, Tessa Thompson","[{'id': 'tt10648342', 'name': 'Taika Waititi'}, {'id': 'tt10648342', 'name': 'Chris Hemsworth'}, {'id': 'tt10648342', 'name': 'Natalie Portman'}, {'id': 'tt10648342', 'name': 'Christian Bale'}, {'id': 'tt10648342', 'name': 'Tessa Thompson'}]"
tt14813212,https://m.media-amazon.com/images/M/MV5BYmYyYWQ2ZmEtYTEzZi00OGExLWE0YTItOGYyODBhY2M4NDI1XkEyXkFqcGdeQXVyNTYzMTc4MzY@._V1_Ratio0.7041_AL_.jpg,The Munsters,(2022),109 min,"Comedy, Family, Fantasy","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",PG,4.6,8342,57,"Reboot of ""The Munsters"", that followed a family of monsters who moves from Transylvania to an American suburb.","Rob Zombie, Sheri Moon Zombie, Jeff Daniel Phillips, Daniel Roebuck, Richard Brake","[{'id': 'tt14813212', 'name': 'Rob Zombie'}, {'id': 'tt14813212', 'name': 'Sheri Moon Zombie'}, {'id': 'tt14813212', 'name': 'Jeff Daniel Phillips'}, {'id': 'tt14813212', 'name': 'Daniel Roebuck'}, {'id': 'tt14813212', 'name': 'Richard Brake'}]"
tt10872600,https://m.media-amazon.com/images/M/MV5BZWMyYzFjYTYtNTRjYi00OGExLWE2YzgtOGRmYjAxZTU3NzBiXkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_Ratio0.6837_AL_.jpg,Spider-Man: No Way Home,(2021),148 min,"Action, Adventure, Fantasy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",PG-13,8.3,739864,71,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.","Jon Watts, Tom Holland, Zendaya, Benedict Cumberbatch, Jacob Batalon","[{'id': 'tt10872600', 'name': 'Jon Watts'}, {'id': 'tt10872600', 'name': 'Tom Holland'}, {'id': 'tt10872600', 'name': 'Zendaya'}, {'id': 'tt10872600', 'name': 'Benedict Cumberbatch'}, {'id': 'tt10872600', 'name': 'Jacob Batalon'}]"
